from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5911242;5878070;76;5326;19;7087;16;7080;36;46;6514;38;52;5927
5911243;5878070;78;5472;19;6977;16;6986;32;42;6241;35;47;6852
5911244;5878070;79;5553;20;7011;18;7019;33;42;6284;34;44;6101
5911245;5878070;82;5750;20;7191;17;7191;30;40;6051;31;44;6051
5911246;5878070;84;5894;21;7294;19;7294;27;40;6302;29;41;6302
5911247;5878070;87;6074;20;7378;17;7378;26;38;6206;28;41;6206
5911248;5878070;86;6016;20;7337;18;7337;25;34;6382;25;37;6382
5911249;5878070;88;6144;22;7502;19;7500;24;34;6326;24;35;6326
5911250;5878070;94;6557;23;12385;20;12357;31;40;6799;31;43;6799
5911251;5878070;94;6575;24;8687;21;8687;32;42;7024;32;45;7024
5911252;5878070;95;6685;27;8831;23;8831;34;42;7573;33;49;7573
5911253;5878070;103;7228;28;9048;25;9048;34;46;7991;36;55;7991
5911254;5878070;107;7465;27;9515;24;9509;34;46;8012;36;55;8012
5911255;5878070;107;7492;32;9478;29;9472;40;53;8715;49;62;8805
5911256;5878070;110;7705;30;14356;26;14452;44;53;8960;46;63;8960
5911257;5878070;122;8558;32;11541;28;11314;48;59;11050;50;62;11050
5911258;5878070;122;8569;32;11856;29;11518;47;59;10948;49;61;10948
5911259;5878070;122;8537;27;11501;24;11163;41;53;10553;43;61;10553
5911260;5878070;124;8665;24;11105;21;10878;38;49;10315;45;56;16213
5911261;5878070;127;8914;20;12269;18;12264;37;47;10270;44;56;16154
5911262;5878070;132;9212;24;14144;22;14140;44;51;13920;39;53;13672
5911263;5878070;134;9374;20;12766;18;12761;43;53;13790;41;55;13790
5911264;5878070;140;9792;21;12855;19;12851;35;53;13398;36;51;13991
5911265;5878070;139;9723;22;13125;19;13121;34;49;13300;33;49;13300
5911266;5878070;146;10239;24;13718;22;13714;32;46;13670;31;47;13670
5911267;5878070;150;10501;26;14465;23;14460;36;54;13932;35;52;13932
5911268;5878070;149;10443;26;14474;23;14470;35;54;14260;34;52;14260
5911269;5878070;148;10362;22;13026;20;13021;38;55;14741;37;53;14741
5911270;5878070;151;10583;22;12750;20;12746;37;55;14981;36;53;14981
5911271;5878070;155;10850;26;12650;22;12646;36;54;14938;35;52;14938
5911272;5878070;161;11294;25;12409;22;12405;36;55;15148;35;53;15148
5911273;5878070;167;11710;27;12762;24;12758;40;56;15407;39;58;15407
5911274;5878070;175;12235;23;11869;21;11865;47;67;15932;47;70;15932
5911275;5878070;172;12067;21;11461;19;11456;54;70;18781;52;74;16263
5911276;5878070;172;12052;23;11900;21;11896;52;70;18671;46;71;16200
5911277;5878070;187;13100;22;12155;20;12151;59;80;19695;45;69;15931
5911278;5878070;184;12846;23;12585;20;12606;55;76;19442;41;66;15677
5911279;5878070;186;13034;26;12970;23;12990;58;75;19629;44;66;15864
5911280;5878070;192;13450;25;12977;22;12973;68;85;16098;50;80;16098
5911281;5878070;190;13305;24;13305;22;13300;66;83;15954;48;80;15954
5911282;5878070;193;13545;25;13447;22;13443;68;78;20290;52;80;16193
5911283;5878070;195;13666;26;13738;23;13734;63;75;19999;53;80;16314
5911284;5878070;211;14783;26;13937;23;13933;63;75;19959;63;85;19959
5911285;5878070;210;14714;27;14500;24;14496;62;72;19890;62;84;19890
5911286;5878070;217;15159;30;15236;26;15232;62;72;20382;62;86;20382
5911287;5878070;217;15170;29;14913;26;14909;59;70;20153;65;79;20153
5911288;5878070;217;15175;29;15207;26;15203;59;70;20159;65;79;20159
5911289;5878070;219;15362;30;18176;27;18172;55;66;20349;65;79;20349
5911290;5878070;225;15766;32;18452;28;18448;61;72;20745;62;84;20745
5911291;5878070;230;16105;33;18808;30;18804;66;77;21995;67;89;21085
5911292;5878070;245;17155;33;19311;29;19307;71;84;22352;70;89;22352
5911293;5878070;244;17109;30;17877;27;17873;70;84;22306;69;89;22306
5911294;5878070;255;17866;36;20505;32;20501;68;85;22760;65;98;23589
5911295;5878070;254;17757;34;20320;30;20315;67;85;22651;63;95;23480
5911296;5878070;255;17836;35;20503;31;20499;68;85;22729;64;98;23559
5911297;5878070;261;18282;36;20923;32;20919;65;85;23149;62;95;23978
5911298;5878070;259;18108;37;20815;33;20811;63;85;22972;59;92;23801
5911299;5878070;261;18254;39;20975;35;20971;65;85;23117;61;95;23947
5911300;5878070;264;18484;35;20978;32;20974;68;85;23348;65;98;24178
5912971;5878070;439;30714;41;30965;36;30965;101;134;33488;101;137;33488
5912972;5878070;436;30528;40;30315;35;30315;99;127;33302;99;126;33302
5912973;5878070;430;30092;39;29924;35;29924;92;121;32866;92;116;32866
5912974;5878070;423;29606;38;29932;34;29932;86;115;32379;86;116;32379
5912975;5878070;419;29311;37;29561;33;29561;81;109;32085;81;110;32085
5912976;5878070;421;29452;38;29773;34;29773;83;112;32226;83;116;32226
5912977;5878070;425;29724;41;30072;37;30072;87;118;32497;87;116;32497
5912978;5878070;401;28099;36;28439;32;28439;86;118;30936;86;116;30936
5912979;5878070;395;27658;36;28163;32;28163;79;109;30495;79;108;30495
5912980;5878070;395;27672;37;28128;33;28128;80;109;30509;80;108;30509
5912981;5878070;390;27280;33;27165;29;27165;74;105;30117;74;104;30117
5912982;5878070;384;26903;34;26835;30;26835;74;105;30083;74;102;30083
5912983;5878070;379;26549;35;28046;31;28046;70;99;29427;70;96;29427
5912984;5878070;375;26222;34;27344;31;27344;70;96;29491;70;96;29491
5912985;5878070;372;26021;36;27690;32;27690;74;99;29732;74;100;29732
5912986;5878070;370;25889;38;29206;34;29206;77;99;28759;77;100;28759
5912987;5878070;365;25550;40;29083;36;29083;71;96;30258;76;97;28669
5912988;5878070;359;25139;39;28978;35;28978;76;99;30134;80;104;28947
5912989;5878070;352;24664;41;29242;37;29242;76;99;30150;80;104;28963
5912990;5878070;352;24628;45;31485;40;31485;80;103;30428;84;108;29240
5912991;5878070;397;27808;46;31271;42;31271;96;121;32534;97;128;31492
5912992;5878070;343;23983;39;23662;36;23665;92;112;29439;92;110;29439
5912993;5878070;336;23486;37;23489;34;23491;96;116;28458;75;108;29381
5912994;5878070;333;23308;37;23223;34;23225;93;116;29863;73;108;29203
5912995;5878070;332;23243;39;23091;35;23094;91;122;29754;86;114;29703
5912996;5878070;336;23493;37;22586;34;22588;95;127;30004;84;116;29953
5912997;5878070;317;22220;36;22056;32;22059;77;105;28739;68;98;28430
5912998;5878070;313;21899;34;21836;31;21838;72;104;28410;71;100;29417
5912999;5878070;309;21640;35;21491;32;21493;68;94;28136;67;96;29144
5913000;5878070;304;21260;33;21250;30;21252;64;94;27863;63;90;28870
5913001;5878070;304;21252;36;21782;33;21785;68;94;28114;67;96;29122
5913002;5878070;309;21648;33;20231;30;20233;72;103;28388;71;100;29396
5913003;5878070;293;20519;34;20158;31;20161;78;95;28160;73;99;28160
5913004;5878070;289;20225;35;20153;32;20155;82;92;28420;77;98;28420
5913005;5878070;285;19971;30;19407;28;19409;78;94;21639;90;102;22871
5913006;5878070;281;19699;30;19409;27;19409;71;90;21706;79;101;22643
5913007;5878070;276;19337;29;19192;26;19192;68;86;21536;76;99;22472
5913008;5878070;276;19330;30;19012;27;19012;69;86;21043;78;99;22280
5913009;5878070;269;18837;28;18448;25;18448;62;81;20555;77;90;29326
5913010;5878070;261;18271;28;18297;26;18297;69;90;21031;86;94;20260
5913011;5878070;258;18029;25;17426;23;17426;62;81;20570;78;88;29356
5913012;5878070;254;17791;29;17482;26;17482;53;73;18529;73;87;29564
5913013;5878070;252;17644;27;17320;24;17320;47;65;18442;70;81;29320
5913014;5878070;253;17741;29;19411;26;19411;49;65;18562;70;81;29030
5913015;5878070;264;18448;31;19555;28;19555;68;84;20051;74;88;29356
5913016;5878070;257;17958;31;19754;28;19754;74;90;19934;85;95;19526
5913017;5878070;254;17768;28;17676;25;17676;73;90;20068;82;92;19336
5913018;5878070;226;15786;41;17019;38;20942;70;84;20778;68;84;23780
5913019;5878070;223;15583;35;16571;32;17092;67;78;20198;65;81;23577
5913020;5878070;217;15179;31;16046;28;16046;54;70;18461;62;79;22856
5913021;5878070;211;14786;31;16124;28;16124;50;69;18161;58;73;22555
5913022;5878070;208;14564;30;16048;27;16048;52;70;18009;59;74;22453
5913023;5878070;206;14401;31;16339;27;16339;55;74;17848;55;79;21740
5913024;5878070;205;14321;31;16192;27;16192;59;79;21660;59;81;21660
5913025;5878070;204;14293;30;16128;26;16128;59;79;21667;59;81;21667
5913026;5878070;199;13959;29;15767;25;15767;56;77;21497;56;79;21497
5913027;5878070;197;13813;32;15658;29;15658;55;79;20293;55;81;20293
5913028;5878070;198;13859;30;15822;27;15822;56;79;20339;56;81;20339
5913029;5878070;194;13574;31;15639;28;15639;60;79;20625;60;80;20625
5913030;5878070;183;12807;31;15646;28;15646;62;74;15128;66;82;21098
5913031;5878070;178;12439;27;14439;24;14439;59;71;15586;70;80;16593
5913032;5878070;172;12034;27;14397;24;14397;53;65;15182;64;70;16189
5913033;5878070;170;11931;27;14228;24;14227;53;65;15130;63;70;16137
5913034;5878070;167;11683;27;14175;24;14526;50;62;15372;56;65;15081
5913035;5878070;164;11476;29;14595;25;14946;52;60;15489;59;64;14744
5913036;5878070;160;11167;31;15039;28;15391;62;69;15099;64;74;15099
5913037;5878070;154;10774;31;16690;28;16690;63;69;14877;65;74;14877
5913038;5878070;150;10478;25;14442;23;14442;59;67;14359;61;68;14359
5913039;5878070;147;10263;24;14045;22;14045;54;61;14244;58;64;14145
5913040;5878070;145;10131;24;14005;22;14005;54;60;14258;58;63;14159
5913041;5878070;144;10061;24;14576;21;14547;47;58;15485;50;61;15485
5913042;5878070;137;9555;25;14612;22;14612;48;56;15176;45;57;15182
5913043;5878070;132;9262;25;14530;23;14530;47;55;11589;45;56;15172
5913044;5878070;128;8993;26;14535;23;14535;44;53;13481;46;54;17128
5913045;5878070;124;8709;25;12919;22;12919;39;48;13183;42;49;16830
5913046;5878070;122;8568;25;13066;22;13066;35;46;13589;38;47;11872
5913047;5878070;123;8580;25;12845;22;12845;42;50;13397;44;52;11184
5913048;5878070;120;8371;25;12852;22;12852;43;52;13409;39;54;10890
5913049;5878070;125;8734;28;12977;25;13145;44;55;11252;44;58;11252
5913050;5878070;122;8535;24;12718;22;12718;39;54;11795;39;56;11795
5913051;5878070;117;8207;21;12218;19;12287;34;50;11430;34;51;11430
5913052;5878070;112;7822;21;11854;20;11854;30;45;11146;30;48;11146
5913053;5878070;109;7646;20;11927;18;11927;30;45;11150;30;48;11150
5913054;5878070;110;7694;21;11469;19;11537;33;50;11328;33;52;11328
5913055;5878070;109;7643;21;11574;19;11643;36;53;11572;36;57;11572
5913056;5878070;104;7294;22;11760;20;11828;41;54;11906;41;53;11906
5913057;5878070;102;7136;25;10275;23;10275;46;52;12710;41;51;10247
5913058;5878070;100;6967;21;10051;19;10051;42;51;8386;38;49;9992
5913059;5878070;96;6751;19;9788;17;9788;39;48;8178;34;47;9752
5913060;5878070;94;6554;19;9670;17;9670;38;48;8412;33;47;9320
5913061;5878070;91;6347;20;8848;18;8848;41;50;7731;38;48;9286
5913062;5878070;89;6262;19;8618;17;8618;40;50;7646;40;50;9414
5913063;5878070;88;6156;18;8516;17;8516;37;47;7379;43;50;10046
5913064;5878070;84;5876;18;8341;16;8341;33;45;7099;35;46;7099
5913065;5878070;82;5774;17;7926;16;7926;36;48;7320;38;50;7320
5913066;5878070;82;5738;16;7928;14;7928;34;44;5994;36;45;5994
5913067;5878070;84;5910;16;7837;14;7837;36;44;6166;37;48;6166
5913068;5878070;82;5766;15;7768;14;7768;36;44;6115;37;48;6116
5913069;5878070;82;5732;18;8029;16;8029;40;51;6390;40;51;10992
5913070;5878070;82;5705;20;8706;18;8706;42;51;6585;43;52;11159
5913071;5878070;78;5454;22;8903;20;8903;45;52;6492;46;55;6492
5913072;5878070;82;5740;20;10760;18;10760;37;47;6605;41;55;6115
5913073;5878070;82;5709;21;7348;19;7357;34;44;6382;43;52;7277
5913074;5878070;83;5826;20;7234;18;7243;34;41;6264;37;47;6505
5913075;5878070;85;5966;22;7773;20;7781;35;42;6738;35;47;6738
5913076;5878070;87;6111;20;7528;18;7528;30;41;6549;32;47;6549
5913077;5878070;90;6318;22;7863;19;7863;30;40;6737;30;42;6737
5913078;5878070;90;6333;22;7631;19;7631;26;36;6497;26;37;6497
5913079;5878070;92;6450;21;11900;19;11872;24;34;6427;24;35;6427
5913080;5878070;95;6677;23;8190;20;8190;30;40;7080;30;41;7080
5913081;5878070;98;6854;22;8264;19;8264;33;42;7265;33;46;7265
5913082;5878070;100;6987;23;8563;20;8563;35;42;7340;34;49;7673
5913083;5878070;100;7033;25;8901;22;8901;31;42;7800;33;52;7800
5913084;5878070;105;7347;25;13777;22;13873;32;42;7901;34;52;7901
5913085;5878070;112;7833;29;14044;25;14140;37;47;8457;39;60;8457
5913086;5878070;125;8740;28;14177;24;14320;42;53;9486;45;61;9486
5913087;5878070;124;8647;28;14149;24;14245;41;53;9393;44;61;9393
5913088;5878070;128;8955;34;14379;30;14475;41;53;10007;44;61;10059
5913089;5878070;130;9099;33;11942;30;11604;40;53;9898;42;61;9898
5913090;5878070;129;9051;28;11401;25;11066;38;49;10357;46;59;16330
5913091;5878070;135;9482;20;12002;18;11998;46;57;14195;46;58;14150
5913092;5878070;136;9500;30;14529;28;14525;44;55;13998;44;56;14591
5913093;5878070;138;9658;31;15394;28;15390;41;55;13836;42;58;14429
5913094;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5913095;5878070;144;10049;24;13544;22;13540;33;46;13731;32;48;13731
5913096;5878070;144;10074;22;13545;20;13541;29;45;13483;28;43;13483
5913097;5878070;147;10298;23;13811;20;13807;30;46;13929;29;47;13929
5913098;5878070;151;10562;24;14222;21;14218;33;46;14385;32;48;14385
5913099;5878070;151;10586;25;14595;22;14591;32;46;14316;31;47;14316
5913100;5878070;155;10858;25;12580;22;12576;33;46;14692;32;48;14692
5913101;5878070;158;11038;24;12284;21;12280;32;46;14682;31;48;14682
5913102;5878070;161;11294;25;12318;22;12314;33;50;14939;32;49;14939
5913103;5878070;168;11740;25;12672;22;12668;40;56;15437;40;60;15437
5913104;5878070;170;11893;30;14881;27;14843;43;59;15590;43;62;15590
5913105;5878070;176;12286;22;11743;20;11738;48;67;15982;48;70;15982
5913106;5878070;175;12256;26;11950;23;11912;53;70;16325;53;74;16325
5913107;5878070;179;12519;23;12301;21;12296;57;70;16588;57;77;16588
5913108;5878070;188;13127;25;12869;23;12890;59;83;19722;45;75;15957
5913109;5878070;188;13193;26;13008;24;13029;64;75;16024;46;75;16024
5913110;5878070;192;13413;26;13388;23;13384;64;75;20008;50;80;16243
5913111;5878070;194;13595;25;13604;23;13600;70;87;16243;52;80;16243
5913112;5878070;211;14795;26;14376;23;14371;59;70;19138;65;79;19138
5913113;5878070;213;14944;28;14501;25;14497;59;70;19047;64;79;19047
5913114;5878070;208;14533;26;13973;23;13969;59;70;19709;65;79;19709
5913115;5878070;206;14401;26;14404;24;14399;55;66;19413;64;77;19413
5913116;5878070;208;14545;28;14602;25;14598;58;68;19530;63;79;19530
5913117;5878070;213;14895;29;15027;26;15023;62;72;19898;62;84;19898
5913118;5878070;216;15135;30;15215;26;15211;62;72;20364;62;86;20364
5913119;5878070;220;15403;32;18255;29;18251;65;77;20632;65;89;20632
5913120;5878070;226;15802;35;18418;31;18414;61;72;20781;62;86;20781
5913121;5878070;228;15987;37;19411;33;19406;63;75;21762;65;89;20967
5913122;5878070;237;16623;31;19203;28;19199;65;79;24387;69;87;21611
5913123;5878070;238;16626;34;19318;30;19314;65;79;24389;69;87;21613
5913124;5878070;255;17850;35;20489;31;20485;68;85;22744;65;98;23573
5913125;5878070;250;17478;34;20149;30;20145;63;85;22372;59;92;23201
5913126;5878070;253;17712;35;20365;31;20361;66;85;22606;63;95;23436
5913127;5878070;258;18064;34;20278;30;20274;62;82;22931;59;92;23761
5913128;5878070;255;17882;36;20592;32;20588;60;79;22786;57;89;23616
5913129;5878070;260;18192;39;21030;35;21026;64;85;23096;61;95;23926
5913130;5878070;269;18800;37;21048;33;21044;73;89;23704;70;101;24533
5914800;5878070;437;30618;40;30976;36;30976;100;134;33392;100;137;33392
5914801;5878070;434;30358;40;30619;35;30619;96;127;33132;96;122;33132
5914802;5878070;430;30069;38;30344;34;30344;92;121;32843;92;116;32843
5914803;5878070;426;29814;38;30089;34;30089;88;118;32588;88;116;32588
5914804;5878070;422;29535;38;29868;34;29868;84;115;32308;84;116;32308
5914805;5878070;426;29828;38;30072;34;30072;89;118;32602;89;116;32602
5914806;5878070;425;29745;40;30261;35;30261;87;118;32518;87;116;32518
5914807;5878070;401;28071;35;28481;31;28481;85;118;30908;85;116;30908
5914808;5878070;399;27904;36;28376;32;28376;83;115;30741;83;116;30741
5914809;5878070;400;27980;40;28865;36;28865;84;115;30817;84;116;30817
5914810;5878070;394;27570;37;28224;33;28224;78;105;30407;78;104;30407
5914811;5878070;399;27914;35;28092;32;28092;93;122;31058;93;116;31058
5914812;5878070;396;27730;35;27187;31;27187;90;118;30874;90;114;30874
5914813;5878070;380;26594;37;27365;33;27365;74;102;29738;74;100;29738
5914814;5878070;371;25975;36;27719;32;27719;77;99;29950;77;100;29950
5914815;5878070;366;25623;37;28001;33;28001;78;99;33476;73;97;28492
5914816;5878070;362;25317;40;28685;36;28685;68;93;29605;72;96;28418
5914817;5878070;358;25028;38;28843;33;28843;70;96;29740;74;97;28552
5914818;5878070;358;25085;38;29131;34;29131;74;99;30015;78;98;28828
5914819;5878070;347;24321;41;27355;37;27355;80;103;28592;80;104;28592
5914820;5878070;343;24044;42;27643;38;27643;89;109;33849;84;109;28865
5914821;5878070;339;23763;40;27476;36;27476;93;109;34150;88;110;29166
5914822;5878070;336;23504;38;23564;35;23567;89;112;27988;82;106;29399
5914823;5878070;335;23480;37;23205;34;23207;94;112;28300;81;108;29374
5914824;5878070;327;22909;36;22871;33;22873;87;115;29464;73;104;28804
5914825;5878070;322;22508;36;22478;32;22481;81;108;29063;67;98;28402
5914826;5878070;317;22206;35;22177;32;22179;77;100;28761;63;92;28100
5914827;5878070;314;21993;36;22006;33;22009;74;102;28523;67;96;28352
5914828;5878070;307;21518;35;21651;32;21653;71;98;28312;70;96;29320
5914829;5878070;305;21385;32;21040;29;21042;68;94;28157;67;96;29164
5914830;5878070;300;21029;34;21210;31;21213;70;98;28258;69;96;29265
5914831;5878070;292;20439;30;20119;27;20121;74;95;27896;69;94;27896
5914832;5878070;289;20258;30;19883;27;19886;74;92;27926;69;94;27926
5914833;5878070;286;20016;31;19664;28;19667;78;91;28191;73;97;28191
5914834;5878070;282;19737;31;19422;28;19425;74;90;21406;87;101;22638
5914835;5878070;278;19451;29;19071;27;19074;70;88;21119;83;99;22351
5914836;5878070;274;19193;27;18737;24;18740;67;86;20907;76;98;22137
5914837;5878070;270;18876;27;18583;24;18583;63;81;20594;78;90;29365
5914838;5878070;265;18581;26;18313;23;18313;59;77;20299;78;89;29070
5914839;5878070;263;18395;25;17747;23;17747;55;72;18805;76;89;28982
5914840;5878070;260;18197;28;18084;25;18917;54;69;18721;67;86;28642
5914841;5878070;259;18130;28;18906;25;18906;55;72;19125;69;82;28726
5914842;5878070;257;17957;28;17593;25;17593;54;71;18604;69;81;29002
5914843;5878070;258;18077;28;19097;25;19097;51;71;18680;69;81;28985
5914844;5878070;261;18270;30;19597;27;19597;69;84;20093;75;88;29398
5914845;5878070;258;18050;36;19962;33;19962;76;92;20026;84;95;19758
5914846;5878070;258;18050;39;19968;36;20805;76;92;20026;84;95;19758
5914847;5878070;224;15689;33;16813;30;16813;62;77;23350;62;79;23350
5914848;5878070;219;15337;33;16301;30;16822;55;70;18951;61;79;23323
5914849;5878070;216;15089;32;16056;29;16056;52;70;18293;60;74;22687
5914850;5878070;213;14899;30;15656;27;15656;49;65;18096;57;71;22491
5914851;5878070;211;14757;32;16180;29;16180;54;71;18425;55;79;22185
5914852;5878070;210;14683;31;16561;28;16561;59;77;22476;59;79;22476
5914853;5878070;210;14678;31;16262;27;16262;62;82;22235;62;83;22235
5914854;5878070;205;14340;31;16196;27;16196;60;79;21715;60;81;21715
5914855;5878070;204;14305;29;16133;26;16133;50;75;19473;51;77;19473
5914856;5878070;202;14150;31;16992;27;16992;49;71;19397;50;77;19397
5914857;5878070;195;13631;31;17190;28;17190;54;82;19758;55;83;19758
5914858;5878070;189;13200;35;17542;31;17542;60;80;20130;61;83;20130
5914859;5878070;186;13033;33;15883;30;16234;63;76;20389;64;84;20389
5914860;5878070;178;12464;32;15620;28;15971;59;71;15612;70;80;16619
5914861;5878070;176;12304;30;14694;27;14694;57;68;15452;68;76;16459
5914862;5878070;175;12234;27;14386;24;14345;60;68;16773;62;75;18775
5914863;5878070;169;11839;28;14326;25;14678;48;60;15249;53;65;18159
5914864;5878070;162;11366;27;14353;24;14704;53;65;15862;58;68;18215
5914865;5878070;160;11227;29;16927;25;16927;60;68;17065;65;71;15155
5914866;5878070;158;11071;29;16499;26;16499;63;70;16561;68;76;15380
5914867;5878070;156;10945;32;16565;28;16565;66;71;14827;61;73;15986
5914868;5878070;159;11126;25;14370;22;14370;61;75;15246;58;75;15792
5914869;5878070;146;10192;25;14755;22;14726;50;62;15132;49;64;15132
5914870;5878070;142;9968;25;14501;22;14472;47;59;14924;46;62;14924
5914871;5878070;137;9618;23;14175;21;14147;47;55;11946;43;57;15042
5914872;5878070;132;9270;23;14191;20;14191;45;55;11816;46;53;15017
5914873;5878070;130;9115;25;14301;22;14301;45;54;13553;47;55;14724
5914874;5878070;128;8964;26;14583;23;14583;41;50;13297;44;52;16944
5914875;5878070;127;8896;26;14734;23;14734;40;50;13229;43;51;16876
5914876;5878070;126;8815;26;14513;23;14513;40;50;13226;43;51;16873
5914877;5878070;123;8644;25;14730;23;13048;43;52;13414;43;55;11162
5914878;5878070;124;8682;26;12861;24;12861;42;54;11055;41;56;11878
5914879;5878070;120;8419;21;12452;19;12452;37;53;11619;37;54;11619
5914880;5878070;118;8292;20;12217;18;12217;32;47;11286;32;50;11286
5914881;5878070;117;8201;24;12616;22;12616;28;43;11009;28;45;11009
5914882;5878070;113;7906;22;12389;20;12389;27;43;10941;27;43;10941
5914883;5878070;115;8018;20;11158;18;11226;30;45;11162;30;48;11162
5914884;5878070;111;7787;21;11343;19;11411;37;53;11600;37;57;11600
5914885;5878070;106;7447;22;11479;20;11547;40;53;12291;40;55;12291
5914886;5878070;105;7369;22;10230;20;10230;43;54;12518;43;52;12518
5914887;5878070;104;7268;21;10048;19;10048;38;52;9305;38;50;9305
5914888;5878070;101;7050;22;9664;20;9664;34;51;9010;34;47;9010
5914889;5878070;97;6817;18;9418;16;9418;41;49;10333;30;47;8737
5914890;5878070;95;6673;18;9596;17;9596;33;51;8936;33;47;8936
5914891;5878070;94;6601;18;9763;17;9763;36;50;9114;36;50;9114
5914892;5878070;90;6327;19;8722;17;8722;38;47;7715;39;50;9334
5914893;5878070;88;6132;18;8516;17;8516;34;43;7415;36;48;7415
5914894;5878070;92;6443;19;8799;17;8799;40;42;10075;36;50;9956
5914895;5878070;87;6077;17;8220;15;8220;41;44;10149;37;50;10030
5914896;5878070;87;6096;17;8023;15;8023;39;46;6352;36;50;10708
5914897;5878070;86;6017;16;8014;14;8014;39;48;6364;36;50;10675
5914898;5878070;87;6080;18;8228;16;8228;43;50;6590;36;50;10687
5914899;5878070;84;5854;20;8566;18;8566;46;53;6811;40;53;10998
5914900;5878070;85;5934;20;10500;18;10500;43;51;7047;47;55;6536
5914901;5878070;88;6151;19;10572;17;10572;41;51;8244;49;56;7737
5914902;5878070;86;6035;21;7702;19;7710;38;47;6668;47;56;7564
5914903;5878070;88;6144;21;7556;18;7565;38;46;7947;42;51;13066
5914904;5878070;88;6170;20;11240;18;11212;33;42;6930;37;48;7686
5914905;5878070;92;6412;22;7971;20;7979;32;43;6677;35;48;7144
5914906;5878070;92;6468;21;7902;19;7902;32;42;6915;32;46;6915
5914907;5878070;96;6704;21;12075;19;12047;29;40;7049;29;40;7049
5914908;5878070;94;6582;21;11898;18;11870;25;34;6715;25;37;6715
5914909;5878070;97;6784;22;8091;19;8091;28;40;6929;28;40;6929
5914910;5878070;101;7065;25;8618;22;8618;32;42;7211;32;46;7211
5914911;5878070;104;7266;27;8771;24;8771;37;46;7622;38;53;7622
5914912;5878070;107;7488;29;13803;26;13899;38;46;8336;37;54;8336
5914913;5878070;106;7392;25;13524;21;13620;30;42;8008;32;51;8008
5914914;5878070;109;7630;25;13769;22;13865;34;46;8254;36;55;8254
5914915;5878070;113;7906;26;14050;23;14195;38;49;8531;50;60;8531
5914916;5878070;120;8402;26;13957;23;14053;37;47;9147;49;61;9199
5914917;5878070;124;8682;31;14205;28;14301;37;47;9383;49;61;9383
5914918;5878070;126;8853;27;11831;23;11603;35;46;9570;37;52;9570
5914919;5878070;131;9169;20;11791;18;11787;39;53;9842;41;59;9842
5914920;5878070;139;9741;37;15004;35;15000;49;61;14879;48;63;14879
5914921;5878070;155;10845;33;14740;31;14736;55;66;15256;54;70;15256
5914922;5878070;155;10840;29;15295;26;15291;55;66;15251;54;70;15251
5914923;5878070;147;10256;28;15351;25;15347;42;56;14399;41;60;14399
5914924;5878070;153;10719;24;14235;22;14231;40;55;14196;39;55;14196
5914925;5878070;148;10327;23;13887;21;13802;33;46;13736;32;48;13736
5914926;5878070;151;10587;24;14081;21;14077;34;50;14155;33;49;14155
5914927;5878070;154;10797;25;14257;22;14253;34;50;14462;33;49;14164
5914928;5878070;155;10840;25;14414;22;14413;32;46;14320;31;48;14320
5914929;5878070;159;11136;25;12706;22;12702;35;50;14855;34;51;14855
5914930;5878070;161;11238;27;12616;24;12611;35;54;14880;34;52;14880
5914931;5878070;164;11450;25;12518;23;12514;37;55;15514;36;53;15514
5914932;5878070;169;11809;28;13299;24;13295;42;57;15873;42;61;15873
5914933;5878070;176;12312;28;14712;26;14674;46;65;16196;46;67;16196
5914934;5878070;182;12744;29;14349;26;14312;53;70;16627;53;73;16627
5914935;5878070;180;12594;27;12070;25;12032;58;70;16663;58;77;16663
5914936;5878070;180;12570;32;12345;29;12308;58;69;16639;58;75;16639
5914937;5878070;184;12900;25;12747;23;12743;61;72;18103;62;78;18103
5914938;5878070;192;13475;27;13142;25;13137;62;72;18668;50;79;16305
5914939;5878070;195;13617;29;13802;26;13798;59;70;18500;52;75;16447
5914940;5878070;197;13816;26;13736;23;13731;73;93;16464;55;81;16464
5914941;5878070;209;14631;26;14023;23;14019;58;68;18974;63;79;18974
5914942;5878070;209;14640;27;14272;24;14267;53;62;18744;60;73;18744
5914943;5878070;208;14581;28;14571;25;14518;58;68;19027;63;79;19027
5914944;5878070;207;14468;29;14590;26;14586;58;68;19564;63;77;19564
5914945;5878070;213;14914;27;14715;25;14711;62;72;19918;62;84;19918
5914946;5878070;213;14917;28;15017;25;15012;62;72;19920;62;84;19920
5914947;5878070;217;15188;29;15308;26;15304;66;77;20191;66;89;20191
5914948;5878070;225;15774;29;15578;26;15574;74;88;20776;74;91;20776
5914949;5878070;225;15735;32;15918;29;15914;74;84;20738;74;89;20738
5914950;5878070;239;16747;31;16203;28;16199;63;82;21746;71;89;21746
5914951;5878070;235;16461;32;19190;29;19186;59;75;21460;67;85;21460
5914952;5878070;236;16546;34;19213;30;19208;59;75;21462;67;85;21462
5914953;5878070;240;16778;32;19457;28;19453;61;77;23701;65;85;21778
5914954;5878070;244;17094;33;19684;29;19680;59;79;22143;67;85;22143
5914955;5878070;247;17311;35;19966;31;19962;62;82;23473;58;89;24302
